params,file_size,peaq_score,distortion_index,processing_time,fitness
"{'ar': '48000', 'sample_fmt': 'fltp', 'compression_level': '6', 'reservoir': '0', 'aq': '9'}",121.0390625,-3.337,-1.711,0.4323797190008918,0.37531367341340033
"{'ar': '32000', 'sample_fmt': 's16p', 'compression_level': '7', 'reservoir': '1', 'b:a': '248k', 'abr': 'True'}",343.625,-3.17,-1.431,0.41574162800316117,0.49879891339895077
"{'ar': '8000', 'sample_fmt': 's32p', 'compression_level': '6', 'reservoir': '1', 'b:a': '230k'}",91.484375,-3.858,-3.512,0.3630606250007986,-1.3544415899607956
"{'ar': '8000', 'sample_fmt': 's32p', 'compression_level': '7', 'reservoir': '1', 'aq': '9'}",36.8515625,-3.855,-3.486,0.3585167549972539,-1.251738361964759
"{'ar': '44100', 'sample_fmt': 's32p', 'compression_level': '8', 'reservoir': '1', 'b:a': '208k', 'abr': 'True'}",285.0498046875,-2.616,-0.732,0.4332743330014637,2.1022603758482266
"{'ar': '44100', 'sample_fmt': 'fltp', 'compression_level': '7', 'reservoir': '1', 'b:a': '42k'}",55.8935546875,-3.305,-1.653,0.4144868050025252,0.5734411700063062
"{'ar': '48000', 'sample_fmt': 's32p', 'compression_level': '7', 'reservoir': '1', 'aq': '9'}",102.0546875,-3.349,-1.733,0.42527886999960174,0.37123187392751633
"{'ar': '32000', 'sample_fmt': 's32p', 'compression_level': '1', 'reservoir': '1', 'b:a': '179k', 'abr': 'True'}",241.953125,-3.195,-1.47,0.684123852995981,0.5706448963744615
"{'ar': '32000', 'sample_fmt': 's16p', 'compression_level': '0', 'reservoir': '1', 'b:a': '157k', 'abr': 'True'}",197.515625,-3.237,-1.538,1.1137222990000737,0.4904908190774126
"{'ar': '44100', 'sample_fmt': 's32p', 'compression_level': '6', 'reservoir': '1', 'aq': '9'}",105.197265625,-3.343,-1.721,0.446617025998421,0.38240533640120844
"{'ar': '8000', 'sample_fmt': 's16p', 'compression_level': '6', 'reservoir': '0', 'aq': '9'}",41.0703125,-3.85,-3.44,0.35596670400263974,-1.2321208144182594
"{'ar': '32000', 'sample_fmt': 's32p', 'compression_level': '0', 'reservoir': '1', 'b:a': '157k', 'abr': 'True'}",197.4453125,-3.234,-1.533,1.1384913259971654,0.49733936945016916
"{'ar': '32000', 'sample_fmt': 'fltp', 'compression_level': '8', 'reservoir': '0', 'b:a': '237k', 'abr': 'True'}",360.640625,-3.17,-1.432,0.5078492489992641,0.4645242840187122
"{'ar': '8000', 'sample_fmt': 'fltp', 'compression_level': '3', 'reservoir': '0', 'aq': '9'}",40.578125,-3.85,-3.441,0.37479281700143474,-1.2330423990573398
"{'ar': '44100', 'sample_fmt': 'fltp', 'compression_level': '7', 'reservoir': '1', 'b:a': '41k'}",55.8935546875,-3.305,-1.653,0.4515961300021445,0.5706983125783847
"{'ar': '44100', 'sample_fmt': 's32p', 'compression_level': '8', 'reservoir': '0', 'b:a': '208k', 'abr': 'True'}",315.1943359375,-2.616,-0.731,0.4478824440011522,2.0533955449458556
"{'ar': '32000', 'sample_fmt': 's16p', 'compression_level': '8', 'reservoir': '0', 'aq': '9'}",89.5859375,-3.514,-2.081,0.38138423800410237,-0.09984707319340722
"{'ar': '22050', 'sample_fmt': 's32p', 'compression_level': '8', 'reservoir': '1', 'aq': '9'}",70.005859375,-3.724,-2.735,0.36391561799973715,-0.762909424253809
"{'ar': '12000', 'sample_fmt': 's16p', 'compression_level': '8', 'reservoir': '1', 'aq': '9'}",50.28125,-3.776,-2.976,0.3399674030006281,-0.9268477253765358
"{'ar': '44100', 'sample_fmt': 's32p', 'compression_level': '5', 'reservoir': '1', 'b:a': '39k'}",55.8935546875,-3.301,-1.646,0.45764156999939587,0.5817794368492868
"{'ar': '32000', 'sample_fmt': 's16p', 'compression_level': '7', 'reservoir': '1', 'b:a': '32k', 'abr': 'True'}",46.73046875,-3.437,-1.907,0.3746853640041081,0.20332599118216022
"{'ar': '32000', 'sample_fmt': 's16p', 'compression_level': '8', 'reservoir': '0', 'b:a': '230k'}",313.109375,-3.179,-1.446,0.3928964470032952,0.5234788528539356
