params,file_size,peaq_score,distortion_index,processing_time,fitness
"{'ar': '22050', 'sample_fmt': 'fltp', 'compression_level': '4', 'reservoir': '1', 'b:a': '32k', 'abr': 'True'}",43.927734375,-3.72,-2.719,0.5081032190064434,-0.7175877194630306
"{'ar': '22050', 'sample_fmt': 'fltp', 'compression_level': '5', 'reservoir': '1', 'b:a': '237k', 'abr': 'True'}",202.7275390625,-3.676,-2.55,0.4148157039890066,-0.8082540618360406
"{'ar': '32000', 'sample_fmt': 'fltp', 'compression_level': '6', 'reservoir': '0', 'b:a': '102k', 'abr': 'True'}",147.3828125,-3.375,-1.782,0.47174337098840624,0.21943321785354686
"{'ar': '44100', 'sample_fmt': 's16p', 'compression_level': '3', 'reservoir': '0', 'b:a': '196k', 'abr': 'True'}",281.2578125,-2.611,-0.726,0.5300294420158025,2.1147021135552038
"{'ar': '22050', 'sample_fmt': 'fltp', 'compression_level': '6', 'reservoir': '0', 'b:a': '32k', 'abr': 'True'}",49.3115234375,-3.72,-2.719,0.4102168710087426,-0.7189433783272551
"{'ar': '22050', 'sample_fmt': 's16p', 'compression_level': '5', 'reservoir': '0', 'aq': '2'}",176.1220703125,-3.685,-2.582,0.40058626400423236,-0.7958130275721786
"{'ar': '44100', 'sample_fmt': 's16p', 'compression_level': '0', 'reservoir': '1', 'aq': '9'}",103.81640625,-3.341,-1.719,0.46986328801722266,0.38818131893540864
"{'ar': '44100', 'sample_fmt': 's16p', 'compression_level': '1', 'reservoir': '0', 'aq': '9'}",112.5185546875,-3.341,-1.719,0.43882562400540337,0.3765896920877395
"{'ar': '16000', 'sample_fmt': 's32p', 'compression_level': '0', 'reservoir': '1', 'b:a': '32k', 'abr': 'True'}",43.91796875,-3.277,-1.605,0.5845417020027526,0.6603612029205798
"{'ar': '8000', 'sample_fmt': 'fltp', 'compression_level': '8', 'reservoir': '0', 'aq': '9'}",43.4609375,-3.855,-3.486,0.3556156739941798,-1.2620702804501196
"{'ar': '16000', 'sample_fmt': 's32p', 'compression_level': '0', 'reservoir': '1', 'b:a': '32k', 'abr': 'True'}",43.91796875,-3.277,-1.605,0.6032475589599926,0.6589785989874355
"{'ar': '44100', 'sample_fmt': 's16p', 'compression_level': '9', 'reservoir': '0', 'b:a': '204k', 'abr': 'True'}",311.4013671875,-2.612,-0.728,0.4331362239900045,2.070803913237366
"{'ar': '22050', 'sample_fmt': 's16p', 'compression_level': '3', 'reservoir': '0', 'b:a': '138k'}",201.2001953125,-3.677,-2.555,0.43579871801193804,-0.8112750785411936
"{'ar': '12000', 'sample_fmt': 's32p', 'compression_level': '3', 'reservoir': '1', 'aq': '9'}",49.765625,-3.769,-2.94,0.38171380799030885,-0.901444490658219
"{'ar': '48000', 'sample_fmt': 's32p', 'compression_level': '0', 'reservoir': '1', 'b:a': '32k', 'abr': 'True'}",49.2734375,-3.404,-1.84,0.840408791002119,0.26286896387228237
"{'ar': '44100', 'sample_fmt': 'fltp', 'compression_level': '6', 'reservoir': '0', 'aq': '9'}",115.111328125,-3.343,-1.721,0.4223618399701081,0.36837858863299594
"{'ar': '12000', 'sample_fmt': 's32p', 'compression_level': '7', 'reservoir': '0', 'aq': '9'}",54.40625,-3.776,-2.975,0.35263778499211185,-0.9340508880140285
"{'ar': '12000', 'sample_fmt': 'fltp', 'compression_level': '8', 'reservoir': '1', 'b:a': '198k'}",90.640625,-3.742,-2.811,0.3487023609923199,-0.8606248537705469
"{'ar': '44100', 'sample_fmt': 'fltp', 'compression_level': '0', 'reservoir': '0', 'b:a': '32k'}",44.771484375,-3.13,-1.371,0.8010313250124454,1.0593160343613726
"{'ar': '44100', 'sample_fmt': 's32p', 'compression_level': '3', 'reservoir': '0', 'aq': '9'}",112.5185546875,-3.343,-1.721,0.43118530701030977,0.371863617500155
"{'ar': '12000', 'sample_fmt': 'fltp', 'compression_level': '7', 'reservoir': '0', 'aq': '9'}",54.40625,-3.776,-2.975,0.3485384620144032,-0.9337478952088785
"{'ar': '32000', 'sample_fmt': 's32p', 'compression_level': '0', 'reservoir': '0', 'b:a': '260k', 'abr': 'True'}",345.734375,-3.173,-1.436,0.7093078159959987,0.46516762768072406
"{'ar': '32000', 'sample_fmt': 'fltp', 'compression_level': '6', 'reservoir': '0', 'aq': '9'}",92.75,-3.54,-2.146,0.3932485339755658,-0.1868559604477822
"{'ar': '22050', 'sample_fmt': 's16p', 'compression_level': '8', 'reservoir': '0', 'b:a': '194k', 'abr': 'True'}",223.35546875,-3.677,-2.554,0.3779399460181594,-0.8420354968180024
"{'ar': '12000', 'sample_fmt': 's32p', 'compression_level': '3', 'reservoir': '1', 'aq': '9'}",49.765625,-3.769,-2.94,0.3695091900008265,-0.9005424120807256
"{'ar': '22050', 'sample_fmt': 's16p', 'compression_level': '8', 'reservoir': '0', 'b:a': '246k', 'abr': 'True'}",223.35546875,-3.677,-2.554,0.3801349730056245,-0.8421977376045734
"{'ar': '22050', 'sample_fmt': 'fltp', 'compression_level': '5', 'reservoir': '0', 'aq': '9'}",75.7490234375,-3.731,-2.763,0.38235361996339634,-0.7985787941748154
"{'ar': '12000', 'sample_fmt': 'fltp', 'compression_level': '7', 'reservoir': '1', 'aq': '9'}",50.28125,-3.776,-2.975,0.35146628101938404,-0.927382182265365
"{'ar': '8000', 'sample_fmt': 's16p', 'compression_level': '8', 'reservoir': '0', 'b:a': '32k'}",45.359375,-3.856,-3.49,0.33942887699231505,-1.2674949085152192
"{'ar': '22050', 'sample_fmt': 'fltp', 'compression_level': '6', 'reservoir': '1', 'b:a': '32k', 'abr': 'True'}",44.4365234375,-3.72,-2.719,0.4097673090000171,-0.7111312849394948
"{'ar': '16000', 'sample_fmt': 's32p', 'compression_level': '0', 'reservoir': '0', 'b:a': '32k', 'abr': 'True'}",48.27734375,-3.277,-1.605,0.5849918199819513,0.6533718330025979
"{'ar': '32000', 'sample_fmt': 's16p', 'compression_level': '3', 'reservoir': '0', 'b:a': '56k'}",78.3359375,-3.697,-2.626,0.45818264299305156,-0.6858756951501519
"{'ar': '22050', 'sample_fmt': 's16p', 'compression_level': '8', 'reservoir': '1', 'b:a': '196k', 'abr': 'True'}",219.69921875,-3.677,-2.553,0.3754283499729354,-0.8357002503687398
"{'ar': '44100', 'sample_fmt': 'fltp', 'compression_level': '3', 'reservoir': '1', 'b:a': '203k', 'abr': 'True'}",275.4228515625,-2.603,-0.718,0.5303384939907119,2.1451530812491875
"{'ar': '32000', 'sample_fmt': 's16p', 'compression_level': '5', 'reservoir': '1', 'aq': '9'}",84.13671875,-3.544,-2.157,0.3956370610103477,-0.18607838917945932
"{'ar': '8000', 'sample_fmt': 'fltp', 'compression_level': '8', 'reservoir': '1', 'b:a': '32k', 'abr': 'True'}",44.4453125,-3.856,-3.492,0.3447103669750504,-1.267057658335878
